student_id,school_id,school_type,gender,marriage_status,physical_disability,district,area_type,wealth_level,age,distance_to_school,library_access,internet_access,attendance_rate,academic_score,class_repetition,education_level,dropout
STU-009470,SCH-225,Public,Male,Single,0,Rasuwa,Rural,Middle,9,0.97,0,1,59%,2.8,0,Primary,0
STU-000598,SCH-461,Public,Female,Single,0,Rasuwa,Rural,Fourth,12,2.1,0,0,54%,2,0,Lower Secondary,1
STU-008977,SCH-492,Public,Female,Single,1,Dhading,Urban,Second,7,0.98,1,1,73%,3.2,0,Primary,0
STU-006380,SCH-286,Private,Male,Single,1,Kathmandu,Urban,Middle,12,2.5,1,1,81%,4,0,Lower Secondary,0
STU-009698,SCH-345,Public,Female,Single,0,Makwanpur,Urban,Second,12,1.45,1,1,79%,3.6,0,Lower Secondary,0
STU-007955,SCH-003,Public,Female,Single,0,Nuwakot,Rural,Middle,12,3.95,1,0,69%,2.8,0,Lower Secondary,0
STU-003469,SCH-148,Public,Male,Single,0,Makwanpur,Rural,Poorest,5,0.8,1,0,40%,2.4,0,Primary,1
STU-002991,SCH-356,Public,Male,Single,0,Nuwakot,Urban,Richest,7,1.7,1,1,78%,3.2,0,Primary,1
STU-002545,SCH-360,Private,Male,Single,0,Chitwan,Urban,Second,11,2.6,1,1,55%,2,0,Lower Secondary,1
STU-008596,SCH-138,Private,Male,Single,0,Chitwan,Rural,Middle,5,1.42,0,0,79%,3.2,0,Primary,0
STU-001568,SCH-153,Private,Female,Single,0,Rasuwa,Rural,Fourth,11,3.61,0,0,49%,2.4,0,Lower Secondary,1
STU-007032,SCH-149,Public,Female,Single,0,Kathmandu,Rural,Poorest,6,1.53,0,0,66%,2.8,0,Primary,0
STU-002161,SCH-496,Public,Male,Single,0,Lalitpur,Rural,Poorest,5,0.25,0,0,40%,1.6,0,Primary,1
STU-007603,SCH-264,Public,Female,Single,0,Rasuwa,Rural,Second,9,0.29,0,0,67%,2.8,0,Primary,0
STU-003244,SCH-111,Private,Female,Single,0,Kathmandu,Rural,Poorest,9,1.87,0,0,40%,1.6,0,Primary,1
STU-009220,SCH-281,Public,Male,Single,0,Kathmandu,Urban,Poorest,10,3.61,1,0,85%,3.6,0,Lower Secondary,0
STU-004942,SCH-249,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,8,0.39,1,1,71%,2.4,1,Primary,1
STU-004879,SCH-202,Public,Female,Single,0,Bhaktapur,Urban,Richest,12,3.35,1,1,72%,2.8,1,Lower Secondary,1
STU-000522,SCH-271,Public,Male,Single,1,Dhading,Rural,Poorest,8,1.57,0,0,40%,1.6,0,Primary,1
STU-009877,SCH-170,Public,Male,Single,0,Kathmandu,Urban,Second,5,1.9,1,1,74%,3.2,2,Primary,0
STU-003984,SCH-097,Public,Male,Single,0,Chitwan,Rural,Poorest,7,0.57,0,0,40%,2,0,Primary,1
STU-001717,SCH-119,Public,Male,Single,0,Sindhupalchok,Rural,Middle,10,3.91,1,0,64%,2.4,0,Lower Secondary,1
STU-008419,SCH-033,Public,Female,Single,0,Sindhupalchok,Rural,Fourth,10,3.38,0,0,71%,3.2,0,Lower Secondary,0
STU-000378,SCH-473,Public,Male,Single,0,Nuwakot,Urban,Second,7,0.12,1,0,66%,2.4,2,Primary,1
STU-006980,SCH-089,Public,Female,Single,0,Makwanpur,Rural,Middle,14,4.51,0,0,73%,3.2,0,Upper Secondary,0
STU-007550,SCH-373,Public,Female,Single,0,Bhaktapur,Urban,Second,9,1.69,0,1,86%,3.2,1,Primary,0
STU-002994,SCH-103,Private,Female,Single,0,Dolakha,Rural,Middle,8,0.39,0,0,48%,2.4,0,Primary,1
STU-009673,SCH-423,Private,Male,Single,0,Dolakha,Rural,Middle,9,2,1,0,61%,3.2,0,Primary,0
STU-000360,SCH-207,Private,Female,Single,0,Nuwakot,Rural,Fourth,6,1.28,0,1,64%,2,0,Primary,1
STU-003840,SCH-178,Public,Male,Single,0,Ramechhap,Rural,Fourth,14,1.02,0,1,52%,2.4,0,Upper Secondary,1
STU-001247,SCH-008,Private,Female,Single,1,Nuwakot,Rural,Second,10,1.03,0,1,40%,1.6,0,Lower Secondary,1
STU-007505,SCH-220,Public,Female,Single,0,Ramechhap,Urban,Middle,10,3.39,1,0,99%,3.2,1,Lower Secondary,0
STU-006512,SCH-160,Public,Female,Single,0,Rasuwa,Rural,Second,9,1.39,0,0,51%,3.2,0,Primary,0
STU-005088,SCH-312,Public,Male,Single,0,Ramechhap,Rural,Poorest,11,3.02,0,1,79%,2.8,0,Lower Secondary,0
STU-003695,SCH-311,Private,Male,Single,0,Lalitpur,Urban,Second,10,2.35,1,1,67%,2.4,0,Lower Secondary,1
STU-001574,SCH-444,Private,Male,Single,0,Dhading,Rural,Second,7,1.88,0,0,40%,2,0,Primary,1
STU-006282,SCH-437,Public,Male,Single,0,Chitwan,Urban,Middle,9,0.91,1,1,71%,3.2,1,Primary,0
STU-005440,SCH-232,Public,Male,Single,0,Dolakha,Rural,Richest,11,2.35,1,0,82%,3.2,0,Lower Secondary,0
STU-002568,SCH-099,Public,Female,Single,0,Nuwakot,Rural,Fourth,10,0.72,1,0,52%,2,0,Lower Secondary,1
STU-002038,SCH-186,Public,Female,Single,1,Makwanpur,Rural,Poorest,9,1.85,0,0,40%,1.6,0,Primary,1
STU-009244,SCH-028,Public,Female,Single,0,Chitwan,Rural,Richest,11,1.15,0,1,65%,3.2,1,Lower Secondary,0
STU-009569,SCH-365,Public,Male,Single,0,Ramechhap,Rural,Fourth,6,1.28,0,1,91%,3.6,0,Primary,0
STU-003563,SCH-472,Public,Male,Single,0,Sindhuli,Rural,Second,9,0.32,0,1,43%,2.4,0,Primary,1
STU-006684,SCH-219,Private,Male,Single,0,Ramechhap,Rural,Second,8,0.89,0,0,72%,3.2,0,Primary,0
STU-002547,SCH-485,Private,Male,Single,0,Nuwakot,Rural,Poorest,12,3.05,0,1,40%,2,1,Lower Secondary,1
STU-001675,SCH-223,Private,Female,Single,0,Nuwakot,Rural,Poorest,10,1.25,0,0,40%,1.6,0,Lower Secondary,1
STU-007396,SCH-408,Public,Female,Single,0,Sindhuli,Rural,Poorest,12,1.05,0,0,65%,2.8,0,Lower Secondary,0
STU-008017,SCH-045,Private,Male,Single,0,Dolakha,Urban,Fourth,11,1.83,1,1,78%,3.2,0,Lower Secondary,0
STU-009984,SCH-393,Public,Female,Single,0,Ramechhap,Urban,Second,12,3.83,1,0,79%,3.2,0,Lower Secondary,0
STU-001669,SCH-351,Public,Male,Single,0,Chitwan,Rural,Fourth,7,0.82,1,1,57%,2.4,0,Primary,1
STU-003089,SCH-426,Public,Male,Single,0,Rasuwa,Rural,Richest,8,1.79,0,1,51%,2.4,0,Primary,1
STU-008845,SCH-051,Public,Female,Single,0,Nuwakot,Rural,Poorest,6,0.12,0,0,64%,2.8,0,Primary,0
STU-009585,SCH-064,Public,Female,Single,0,Kathmandu,Urban,Second,12,2.87,0,1,79%,3.2,0,Lower Secondary,0
STU-003457,SCH-354,Public,Female,Single,0,Bhaktapur,Rural,Richest,6,0.86,0,0,51%,2,0,Primary,1
STU-006187,SCH-099,Public,Female,Single,0,Nuwakot,Rural,Richest,9,1.87,0,0,73%,3.2,0,Primary,0
STU-004183,SCH-351,Public,Female,Single,0,Makwanpur,Urban,Richest,8,1.53,1,1,57%,2.8,0,Primary,1
STU-003577,SCH-480,Public,Female,Single,0,Kathmandu,Urban,Middle,7,0.86,0,0,62%,2.4,0,Primary,1
STU-003272,SCH-206,Public,Male,Single,0,Kathmandu,Urban,Poorest,8,0.89,1,1,59%,2.4,0,Primary,1
STU-004941,SCH-437,Public,Male,Single,0,Kathmandu,Urban,Poorest,9,1.12,0,1,40%,2,0,Primary,1
STU-008873,SCH-041,Public,Female,Single,0,Kathmandu,Urban,Fourth,7,1.43,1,1,100%,3.2,0,Primary,0
STU-006231,SCH-353,Private,Female,Single,0,Makwanpur,Rural,Middle,13,1.47,0,0,70%,2.8,0,Upper Secondary,0
STU-008264,SCH-417,Public,Male,Single,0,Dhading,Rural,Second,9,0.89,0,0,64%,3.2,0,Primary,0
STU-004027,SCH-184,Public,Male,Single,0,Rasuwa,Rural,Middle,7,1.6,0,1,58%,2.4,0,Primary,1
STU-009572,SCH-452,Private,Female,Single,0,Dolakha,Rural,Poorest,9,0.4,0,0,72%,2.8,0,Primary,0
STU-009296,SCH-081,Public,Female,Single,0,Nuwakot,Rural,Richest,15,5.71,0,1,76%,2.8,0,Upper Secondary,0
STU-000715,SCH-363,Private,Male,Single,0,Rasuwa,Rural,Fourth,10,1.97,0,0,57%,2.4,0,Lower Secondary,1
STU-007178,SCH-136,Public,Female,Single,0,Rasuwa,Rural,Second,9,0.75,0,1,76%,3.2,1,Primary,0
STU-009453,SCH-392,Private,Female,Single,0,Sindhuli,Rural,Second,9,1.16,1,0,80%,3.2,0,Primary,0
STU-008625,SCH-029,Public,Male,Single,0,Chitwan,Urban,Richest,13,2.43,1,1,67%,3.2,0,Upper Secondary,0
STU-007298,SCH-274,Private,Female,Married,0,Kathmandu,Urban,Fourth,15,4.24,1,1,79%,3.2,1,Upper Secondary,0
STU-006273,SCH-157,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,10,3.23,0,1,75%,2.8,0,Lower Secondary,0
STU-003192,SCH-205,Private,Male,Single,0,Sindhuli,Rural,Richest,8,0.36,0,0,72%,2,0,Primary,1
STU-004201,SCH-360,Public,Female,Single,0,Sindhuli,Rural,Middle,9,0.7,1,1,56%,1.6,0,Primary,1
STU-006698,SCH-169,Private,Male,Single,0,Dolakha,Urban,Second,10,3.93,0,1,67%,3.2,0,Lower Secondary,0
STU-006165,SCH-389,Public,Female,Single,0,Makwanpur,Rural,Poorest,9,1.08,0,0,72%,3.2,0,Primary,0
STU-003494,SCH-383,Public,Female,Single,0,Kathmandu,Urban,Fourth,8,0.97,0,1,63%,2.8,1,Primary,1
STU-003805,SCH-193,Private,Male,Single,0,Sindhuli,Rural,Middle,15,5.03,0,0,53%,2,0,Upper Secondary,1
STU-009846,SCH-331,Public,Male,Single,0,Rasuwa,Rural,Poorest,8,0.29,0,0,66%,2.8,0,Primary,0
STU-004840,SCH-306,Public,Female,Single,0,Rasuwa,Rural,Middle,14,5.69,0,1,73%,2.4,0,Upper Secondary,1
STU-008112,SCH-265,Public,Male,Single,0,Ramechhap,Rural,Middle,12,1.24,0,0,72%,3.6,1,Lower Secondary,0
STU-009314,SCH-418,Public,Male,Single,0,Ramechhap,Rural,Second,8,0.42,0,0,76%,2.8,0,Primary,0
STU-004725,SCH-072,Public,Female,Single,0,Dolakha,Rural,Fourth,13,3.89,1,0,52%,2.4,0,Upper Secondary,1
STU-004593,SCH-225,Private,Male,Single,0,Bhaktapur,Urban,Middle,8,1.56,1,0,51%,2.4,0,Primary,1
STU-009262,SCH-445,Public,Male,Single,0,Dolakha,Rural,Fourth,9,1.94,1,0,83%,3.2,0,Primary,0
STU-008406,SCH-121,Public,Female,Single,0,Dolakha,Rural,Richest,9,0.58,1,1,75%,3.2,0,Primary,0
STU-009479,SCH-127,Public,Female,Single,0,Lalitpur,Rural,Second,7,1.97,0,0,74%,2.8,0,Primary,0
STU-006637,SCH-255,Private,Female,Single,0,Nuwakot,Urban,Poorest,11,0.87,1,1,83%,3.2,0,Lower Secondary,0
STU-000242,SCH-272,Private,Female,Single,0,Lalitpur,Urban,Fourth,10,1.83,1,1,63%,2.4,0,Lower Secondary,1
STU-006357,SCH-293,Public,Male,Single,0,Dhading,Rural,Poorest,12,0.59,0,0,47%,2.8,2,Lower Secondary,0
STU-006209,SCH-064,Public,Female,Single,1,Lalitpur,Urban,Poorest,5,0.11,1,1,75%,3.2,0,Primary,0
STU-000901,SCH-147,Public,Female,Single,0,Nuwakot,Rural,Middle,10,3.21,0,1,49%,2.4,0,Lower Secondary,1
STU-006794,SCH-222,Public,Female,Single,0,Kathmandu,Rural,Fourth,7,0.84,0,1,89%,2.8,0,Primary,0
STU-008870,SCH-476,Public,Male,Single,0,Sindhupalchok,Urban,Poorest,7,0.26,1,1,80%,3.6,0,Primary,0
STU-007759,SCH-311,Public,Male,Single,0,Dhading,Rural,Fourth,9,0.18,1,0,85%,3.2,0,Primary,0
STU-002294,SCH-004,Public,Female,Single,0,Dolakha,Rural,Middle,10,3.52,0,0,45%,2,0,Lower Secondary,1
STU-006549,SCH-117,Private,Male,Single,0,Dolakha,Rural,Fourth,6,1.03,0,1,71%,2.8,2,Primary,0
STU-007899,SCH-217,Private,Female,Single,0,Kathmandu,Urban,Fourth,9,1.14,1,1,81%,3.2,2,Primary,0
STU-004482,SCH-408,Private,Female,Single,0,Nuwakot,Rural,Middle,11,3.3,0,0,44%,2.4,0,Lower Secondary,1
STU-005303,SCH-165,Private,Female,Single,0,Chitwan,Urban,Fourth,6,1.14,1,1,79%,3.2,1,Primary,0
STU-003717,SCH-229,Public,Female,Single,0,Makwanpur,Rural,Fourth,13,5.65,0,1,51%,2.4,0,Upper Secondary,1
STU-006141,SCH-445,Public,Male,Single,0,Makwanpur,Rural,Fourth,11,1.49,0,1,86%,3.6,0,Lower Secondary,0
STU-001765,SCH-005,Private,Female,Single,0,Makwanpur,Rural,Poorest,7,1.16,0,1,40%,1.6,0,Primary,1
STU-003030,SCH-115,Public,Male,Single,0,Bhaktapur,Rural,Second,5,0.91,0,0,40%,2,0,Primary,1
STU-008654,SCH-236,Private,Male,Single,0,Dhading,Rural,Richest,7,1,0,1,88%,3.2,0,Primary,0
STU-002045,SCH-485,Public,Male,Single,0,Rasuwa,Urban,Middle,7,0.96,1,0,59%,2.8,0,Primary,1
STU-000768,SCH-427,Public,Male,Single,0,Dhading,Rural,Second,8,0.46,0,0,40%,1.6,0,Primary,1
STU-007871,SCH-097,Public,Female,Single,0,Ramechhap,Urban,Poorest,11,2.63,0,1,77%,3.2,0,Lower Secondary,0
STU-007231,SCH-170,Private,Female,Single,0,Nuwakot,Rural,Second,7,1.74,0,1,85%,3.2,0,Primary,0
STU-007858,SCH-131,Private,Male,Single,0,Ramechhap,Rural,Middle,9,1.27,1,0,92%,3.6,0,Primary,0
STU-003303,SCH-074,Public,Male,Single,0,Dolakha,Rural,Fourth,9,0.13,0,1,44%,2,0,Primary,1
STU-003293,SCH-500,Public,Female,Single,0,Ramechhap,Rural,Middle,10,0.6,0,0,52%,2,0,Lower Secondary,1
STU-001383,SCH-384,Public,Female,Single,0,Dolakha,Rural,Second,13,3.32,0,1,40%,1.6,0,Upper Secondary,1
STU-002149,SCH-063,Private,Male,Single,0,Makwanpur,Rural,Fourth,8,0.18,0,1,41%,2,1,Primary,1
STU-001639,SCH-401,Public,Male,Single,0,Sindhupalchok,Rural,Fourth,10,1.08,0,0,51%,2,1,Lower Secondary,1
STU-000609,SCH-342,Public,Male,Single,0,Kathmandu,Urban,Fourth,11,2.76,0,1,49%,2.8,0,Lower Secondary,1
STU-007248,SCH-178,Public,Female,Single,0,Sindhuli,Urban,Poorest,8,0.45,0,0,65%,2.8,0,Primary,0
STU-001180,SCH-251,Public,Male,Single,0,Makwanpur,Rural,Middle,8,0.89,0,0,40%,2,0,Primary,1
STU-005219,SCH-360,Public,Male,Single,0,Dhading,Rural,Middle,12,0.92,0,0,79%,3.2,0,Lower Secondary,0
STU-002131,SCH-426,Private,Male,Single,0,Lalitpur,Rural,Middle,17,1.64,0,0,67%,2.4,1,Upper Secondary,1
STU-005079,SCH-127,Public,Male,Single,0,Lalitpur,Urban,Poorest,6,1.76,0,1,71%,2.8,1,Primary,0
STU-001951,SCH-121,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,8,1.28,0,1,46%,2,0,Primary,1
STU-006526,SCH-234,Public,Male,Single,0,Makwanpur,Rural,Poorest,19,1.18,0,0,75%,2.8,0,Upper Secondary,0
STU-006922,SCH-381,Public,Female,Single,0,Sindhuli,Rural,Middle,10,1.07,0,1,75%,3.2,1,Lower Secondary,0
STU-001954,SCH-051,Public,Female,Single,0,Rasuwa,Urban,Richest,8,1.56,1,0,71%,2.8,0,Primary,1
STU-007635,SCH-185,Public,Male,Single,0,Chitwan,Rural,Second,13,5.08,0,1,81%,3.2,0,Upper Secondary,0
STU-005637,SCH-120,Public,Male,Single,0,Nuwakot,Rural,Second,9,0.34,1,0,67%,3.2,0,Primary,0
STU-007155,SCH-379,Public,Female,Single,0,Kathmandu,Urban,Poorest,5,0.22,0,1,76%,2.8,0,Primary,0
STU-008425,SCH-014,Public,Female,Single,0,Sindhupalchok,Rural,Middle,9,1.85,0,0,73%,3.2,1,Primary,0
STU-002711,SCH-242,Public,Male,Single,0,Ramechhap,Rural,Middle,8,0.51,0,0,53%,2,1,Primary,1
STU-003202,SCH-063,Public,Male,Single,1,Sindhupalchok,Rural,Fourth,9,0.73,0,1,47%,2,0,Primary,1
STU-004350,SCH-053,Private,Female,Single,0,Rasuwa,Rural,Fourth,13,1.13,0,1,68%,2.8,0,Upper Secondary,1
STU-004139,SCH-283,Public,Male,Single,0,Lalitpur,Urban,Second,9,1.95,1,1,52%,2.4,1,Primary,1
STU-001885,SCH-120,Public,Male,Single,0,Dolakha,Rural,Fourth,7,0.14,0,0,49%,1.6,0,Primary,1
STU-008640,SCH-007,Private,Male,Single,0,Nuwakot,Rural,Second,10,0.84,1,0,58%,3.2,0,Lower Secondary,0
STU-002495,SCH-348,Public,Male,Single,0,Ramechhap,Rural,Middle,8,0.3,0,0,40%,2,0,Primary,1
STU-005948,SCH-242,Public,Female,Single,0,Dhading,Urban,Second,7,0.84,1,1,78%,3.2,0,Primary,0
STU-003037,SCH-253,Public,Male,Single,0,Sindhupalchok,Urban,Fourth,13,2.95,1,1,68%,2.4,0,Upper Secondary,1
STU-005778,SCH-486,Private,Female,Single,0,Dolakha,Urban,Middle,13,5.87,0,1,68%,2.8,0,Upper Secondary,0
STU-000846,SCH-491,Private,Female,Single,1,Dhading,Rural,Second,11,3.23,0,1,40%,1.6,0,Lower Secondary,1
STU-003725,SCH-032,Private,Female,Single,0,Nuwakot,Urban,Fourth,9,1.46,1,1,67%,2.8,0,Primary,1
STU-008900,SCH-111,Public,Female,Single,0,Lalitpur,Urban,Middle,8,0.69,1,1,82%,2.8,0,Primary,0
STU-008486,SCH-328,Public,Female,Single,0,Dolakha,Rural,Poorest,10,0.73,0,0,69%,2.8,0,Lower Secondary,0
STU-006076,SCH-291,Public,Female,Single,0,Nuwakot,Urban,Fourth,12,3.12,0,1,83%,3.2,0,Lower Secondary,0
STU-007341,SCH-295,Public,Female,Single,0,Rasuwa,Rural,Fourth,14,3.13,0,1,77%,3.2,0,Upper Secondary,0
STU-007247,SCH-343,Private,Female,Single,0,Lalitpur,Urban,Second,9,1.25,0,0,67%,3.2,0,Primary,0
STU-009711,SCH-384,Private,Male,Single,0,Sindhupalchok,Urban,Middle,8,0.52,1,1,81%,3.2,0,Primary,0
STU-002530,SCH-201,Public,Female,Single,0,Chitwan,Rural,Richest,10,1.68,1,1,70%,2.4,0,Lower Secondary,1
STU-007285,SCH-460,Private,Male,Single,0,Bhaktapur,Urban,Fourth,11,3.09,1,1,89%,3.2,0,Lower Secondary,0
STU-005773,SCH-151,Public,Female,Single,0,Lalitpur,Rural,Fourth,8,1.88,1,0,82%,3.2,0,Primary,0
STU-001049,SCH-086,Public,Female,Single,0,Lalitpur,Urban,Middle,8,0.46,1,0,61%,2.4,0,Primary,1
STU-001961,SCH-032,Public,Female,Single,0,Lalitpur,Rural,Middle,5,0.6,0,0,40%,2,0,Primary,1
STU-002531,SCH-067,Public,Female,Single,0,Makwanpur,Rural,Fourth,7,1.24,0,0,49%,2,0,Primary,1
STU-006525,SCH-149,Public,Male,Single,0,Sindhupalchok,Rural,Poorest,6,1.07,1,0,64%,2.8,0,Primary,0
STU-000238,SCH-277,Public,Male,Single,0,Dhading,Rural,Fourth,8,1.06,0,0,57%,2.4,0,Primary,1
STU-004918,SCH-341,Private,Female,Single,0,Lalitpur,Urban,Middle,7,0.88,0,0,41%,2.4,0,Primary,1
STU-006480,SCH-223,Private,Female,Single,0,Makwanpur,Rural,Second,10,0.6,0,0,67%,2.8,0,Lower Secondary,0
STU-001134,SCH-375,Private,Male,Single,0,Chitwan,Rural,Second,9,1.5,0,0,40%,1.6,0,Primary,1
STU-004260,SCH-435,Public,Female,Single,0,Rasuwa,Rural,Richest,15,1.31,0,0,65%,2,2,Upper Secondary,1
STU-008841,SCH-104,Public,Female,Single,0,Sindhupalchok,Urban,Middle,8,1.02,1,1,86%,3.6,0,Primary,0
STU-006966,SCH-284,Private,Male,Single,0,Makwanpur,Rural,Poorest,10,0.93,0,0,77%,3.2,0,Lower Secondary,0
STU-009980,SCH-456,Private,Female,Single,1,Bhaktapur,Urban,Middle,6,1.83,1,0,89%,3.6,0,Primary,0
STU-000793,SCH-044,Public,Female,Single,0,Sindhuli,Urban,Middle,7,1.8,1,1,67%,2.8,0,Primary,1
STU-001986,SCH-106,Public,Female,Single,0,Lalitpur,Urban,Second,11,1.54,0,1,68%,2,0,Lower Secondary,1
STU-008740,SCH-286,Public,Male,Single,0,Sindhuli,Rural,Poorest,9,0.4,0,0,57%,3.2,1,Primary,0
STU-007374,SCH-149,Public,Male,Single,0,Sindhupalchok,Urban,Poorest,8,0.21,1,0,75%,3.2,0,Primary,0
STU-008129,SCH-092,Public,Female,Single,0,Nuwakot,Rural,Richest,13,2.26,0,0,82%,3.2,0,Upper Secondary,0
STU-008862,SCH-368,Public,Female,Single,0,Lalitpur,Urban,Richest,10,1.04,1,0,87%,3.2,0,Lower Secondary,0
STU-006722,SCH-245,Private,Male,Single,1,Ramechhap,Rural,Fourth,7,1.28,0,1,76%,3.6,0,Primary,0
STU-005525,SCH-323,Public,Female,Single,0,Bhaktapur,Rural,Fourth,14,3.02,1,0,89%,3.6,0,Upper Secondary,0
STU-008432,SCH-135,Private,Female,Single,0,Chitwan,Rural,Richest,9,0.14,1,0,80%,3.2,0,Primary,0
STU-009009,SCH-080,Public,Female,Single,0,Ramechhap,Rural,Middle,9,1.95,1,0,84%,2.8,0,Primary,0
STU-008604,SCH-078,Private,Male,Single,0,Nuwakot,Urban,Second,7,0.8,0,0,61%,3.2,2,Primary,0
STU-007175,SCH-220,Public,Female,Single,0,Dhading,Rural,Fourth,7,0.36,0,1,80%,3.2,0,Primary,0
STU-003139,SCH-443,Public,Female,Single,0,Nuwakot,Rural,Poorest,13,3.45,0,0,40%,2,0,Upper Secondary,1
STU-009934,SCH-260,Public,Male,Single,1,Makwanpur,Rural,Fourth,9,0.85,0,0,82%,3.6,0,Primary,0
STU-005790,SCH-163,Private,Female,Single,0,Dhading,Rural,Richest,5,0.29,1,1,86%,3.6,0,Primary,0
STU-003288,SCH-320,Public,Male,Single,0,Rasuwa,Rural,Richest,9,0.14,0,0,56%,2,0,Primary,1
STU-001827,SCH-188,Public,Male,Single,0,Kathmandu,Urban,Middle,14,2.26,1,0,61%,2,0,Upper Secondary,1
STU-000594,SCH-066,Public,Female,Single,0,Ramechhap,Rural,Second,12,2.27,0,0,40%,1.6,0,Lower Secondary,1
STU-002726,SCH-428,Private,Male,Single,0,Sindhuli,Urban,Richest,13,2.01,1,1,70%,2,0,Upper Secondary,1
STU-004138,SCH-273,Public,Female,Single,0,Chitwan,Rural,Second,11,1.89,0,0,40%,2,0,Lower Secondary,1
STU-000561,SCH-217,Public,Male,Single,0,Dhading,Rural,Poorest,7,0.57,0,0,40%,1.6,0,Primary,1
STU-007407,SCH-469,Public,Male,Single,0,Sindhuli,Rural,Fourth,6,1.7,1,1,82%,3.2,0,Primary,0
STU-008807,SCH-123,Public,Female,Single,0,Sindhupalchok,Rural,Middle,8,0.31,1,1,74%,3.2,0,Primary,0
STU-008387,SCH-139,Public,Female,Single,0,Nuwakot,Rural,Middle,8,0.26,0,0,73%,2.8,0,Primary,0
STU-000244,SCH-001,Public,Female,Single,0,Kathmandu,Urban,Fourth,11,3.52,1,1,74%,2.8,0,Lower Secondary,1
STU-007269,SCH-277,Private,Male,Single,0,Sindhuli,Rural,Poorest,10,1.84,0,1,71%,2.8,0,Lower Secondary,0
STU-005436,SCH-426,Public,Female,Single,0,Makwanpur,Rural,Second,10,3.96,0,0,66%,3.2,0,Lower Secondary,0
STU-004438,SCH-204,Public,Male,Single,0,Makwanpur,Rural,Fourth,8,0.79,0,1,64%,2,0,Primary,1
STU-000406,SCH-085,Public,Female,Single,1,Dolakha,Urban,Middle,11,1.33,1,1,46%,2.4,1,Lower Secondary,1
STU-004407,SCH-156,Public,Male,Single,1,Chitwan,Rural,Middle,11,1.29,1,0,40%,1.6,1,Lower Secondary,1
STU-009867,SCH-290,Public,Female,Single,0,Sindhuli,Rural,Second,12,0.54,0,0,73%,2.8,1,Lower Secondary,0
STU-001726,SCH-412,Private,Female,Single,0,Makwanpur,Rural,Richest,8,1.29,1,1,60%,2.4,2,Primary,1
STU-008995,SCH-012,Public,Male,Single,0,Lalitpur,Urban,Richest,9,1.88,1,1,70%,3.2,0,Primary,0
STU-005963,SCH-229,Public,Male,Single,0,Sindhupalchok,Urban,Middle,9,0.74,1,0,85%,3.2,0,Primary,0
STU-002497,SCH-027,Public,Female,Single,0,Sindhupalchok,Rural,Poorest,13,1.54,0,1,46%,1.6,0,Upper Secondary,1
STU-009015,SCH-071,Public,Female,Single,0,Dolakha,Rural,Middle,7,1.44,0,0,83%,2.8,0,Primary,0
STU-002409,SCH-320,Public,Female,Single,0,Sindhuli,Urban,Middle,7,0.42,0,0,46%,2,0,Primary,1
STU-002557,SCH-186,Public,Male,Single,0,Kathmandu,Urban,Middle,9,0.38,1,1,59%,2.8,0,Primary,1
STU-007718,SCH-083,Public,Female,Single,0,Lalitpur,Rural,Richest,11,2.68,1,1,91%,3.2,0,Lower Secondary,0
STU-002508,SCH-146,Public,Male,Single,0,Bhaktapur,Urban,Poorest,7,1.09,1,0,56%,2.4,0,Primary,1
STU-002832,SCH-019,Private,Female,Single,0,Ramechhap,Urban,Poorest,10,2,0,0,40%,1.6,0,Lower Secondary,1
STU-005281,SCH-442,Public,Male,Single,0,Dolakha,Rural,Second,5,0.7,1,1,70%,3.2,1,Primary,0
STU-001767,SCH-443,Private,Female,Single,0,Chitwan,Rural,Poorest,13,5.65,0,1,50%,2,0,Upper Secondary,1
STU-007122,SCH-475,Private,Male,Single,0,Dolakha,Urban,Fourth,5,1.88,0,1,86%,2.8,0,Primary,0
STU-000286,SCH-277,Public,Male,Single,0,Dolakha,Urban,Poorest,12,3.28,0,0,44%,2,0,Lower Secondary,1
STU-009652,SCH-253,Public,Male,Single,0,Kathmandu,Urban,Poorest,10,2.57,0,1,76%,3.2,0,Lower Secondary,0
STU-000364,SCH-442,Private,Female,Single,0,Dhading,Rural,Fourth,6,1.77,0,1,54%,2,0,Primary,1
STU-004726,SCH-096,Public,Male,Single,0,Lalitpur,Urban,Poorest,13,4.55,0,0,48%,1.6,1,Upper Secondary,1
STU-007272,SCH-013,Public,Female,Single,0,Nuwakot,Rural,Second,6,1.17,0,0,66%,2.8,0,Primary,0
STU-006771,SCH-336,Public,Female,Single,0,Dhading,Urban,Richest,6,1.62,0,1,76%,3.6,0,Primary,0
STU-004444,SCH-325,Public,Male,Single,0,Makwanpur,Rural,Richest,13,3.91,0,1,50%,2,2,Upper Secondary,1
STU-007710,SCH-369,Public,Male,Single,0,Kathmandu,Rural,Middle,9,0.68,1,0,65%,3.6,1,Primary,0
STU-009586,SCH-047,Public,Female,Single,0,Makwanpur,Rural,Poorest,9,1.28,1,0,97%,3.2,0,Primary,0
STU-007124,SCH-199,Public,Female,Single,0,Kathmandu,Urban,Second,9,0.42,1,1,84%,3.6,0,Primary,0
STU-008537,SCH-224,Private,Male,Single,0,Chitwan,Rural,Middle,10,1.41,0,0,64%,3.2,0,Lower Secondary,0
